caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-25189-158998,Certified,,2025-07-15T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,380000,,Year,161637,Year,San Francisco,CA,94158,380000,FY2025_Q4
I-200-25190-164081,Certified,,2025-07-16T00:00:00,"OpenAI OpCo, LLC",Member of Program Staff,15-1299.09,Information Technology Project Managers,Y,285000,,Year,185994,Year,San Francisco,CA,94158,285000,FY2025_Q4
I-200-25191-166220,Certified,,2025-07-17T00:00:00,"OpenAI OpCo, LLC",Member of Data Science Staff,15-2051.00,Data Scientists,Y,255000,,Year,194834,Year,San Francisco,CA,94158,255000,FY2025_Q4
I-200-25206-201166,Certified,,2025-08-01T00:00:00,"OpenAI OpCo, LLC",Member of Go to Market Staff (Growth & GTM Strategy - Enterp,13-1161.00,Market Research Analysts and Marketing Specialists,Y,255000,,Year,159328,Year,San Francisco,CA,94158,255000,FY2025_Q4
I-200-25212-212584,Certified,,2025-08-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2025_Q4
I-200-25212-212729,Certified,,2025-08-07T00:00:00,"OpenAI OpCo, LLC",Member of Go to Market Staff (Customer Success),15-1299.09,Information Technology Project Managers,Y,240000,,Year,185994,Year,San Francisco,CA,94158,240000,FY2025_Q4
I-200-25212-214115,Certified,,2025-08-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,250000,,Year,159016,Year,San Francisco,CA,94158,250000,FY2025_Q4
I-200-25217-222444,Certified,,2025-08-12T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineer),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2025_Q4
I-200-25217-222458,Certified,,2025-08-12T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,380000,,Year,213512,Year,San Francisco,CA,94158,380000,FY2025_Q4
I-200-25217-223463,Certified,,2025-08-12T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Forward Deployed Engineer),15-1211.00,Computer Systems Analysts,Y,220000,,Year,150550,Year,New York,NY,10012,220000,FY2025_Q4
I-200-25220-230139,Denied,,2025-08-11T00:00:00,OpenAirInterface Foundation,5G Software Research Engineer,15-1252.00,Software Developers,Y,135000,140000,Year,131082,Year,Burlington,MA,01803,,FY2025_Q4
I-200-25224-237101,Certified,,2025-08-19T00:00:00,OpenAirInterface Foundation,5G Software Research Engineer,15-1252.00,Software Developers,Y,135000,140000,Year,131082,Year,Burlington,MA,01803,135000,FY2025_Q4
I-200-25226-242307,Certified,,2025-08-21T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1299.05,Information Security Engineers,Y,325000,,Year,114795,Year,San Francisco,CA,94158,325000,FY2025_Q4
I-200-25231-252420,Certified,,2025-08-26T00:00:00,"OpenAI OpCo, LLC",Member of Tech Program Staff (Technical Program Management),15-1299.09,Information Technology Project Managers,Y,355000,,Year,114795,Year,San Francisco,CA,94158,355000,FY2025_Q4
I-200-25232-254754,Certified,,2025-08-27T00:00:00,"OpenAI OpCo, LLC",Member of Product Staff (Product Management),15-1299.09,Information Technology Project Managers,Y,325000,,Year,185994,Year,San Francisco,CA,94158,325000,FY2025_Q4
I-200-25237-266194,Certified,,2025-09-02T00:00:00,"OpenAI OpCo, LLC","Member of Technical Staff (Research Engineer, Research Scien",15-1221.00,Computer and Information Research Scientists,Y,460000,,Year,134139,Year,San Francisco,CA,94158,460000,FY2025_Q4
I-200-25248-290887,Certified,,2025-09-12T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,325000,,Year,196914,Year,Bellevue,WA,98004,325000,FY2025_Q4
I-200-25249-291270,Certified,,2025-09-12T00:00:00,"OpenAI OpCo, LLC",Member of Enterprise Systems Staff (Enterprise Systems Manag,13-2011.00,Accountants and Auditors,Y,240000,,Year,141378,Year,San Francisco,CA,94158,240000,FY2025_Q4
I-200-25252-297635,Certified,,2025-09-16T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,161637,Year,San Francisco,CA,94158,210000,FY2025_Q4
I-202-25212-212596,Certified,,2025-08-07T00:00:00,"OpenAI OpCo, LLC",Member of Go to Market Staff (Customer Success),13-1161.00,Market Research Analysts and Marketing Specialists,Y,240000,,Year,159328,Year,San Francisco,CA,94158,240000,FY2025_Q4
I-202-25246-284893,Certified,,2025-09-10T00:00:00,"OpenAI OpCo, LLC",Member of Data Science Staff,15-2051.00,Data Scientists,Y,405000,,Year,133952,Year,San Francisco,CA,94158,405000,FY2025_Q4
I-203-25226-242900,Certified,,2025-08-21T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,149240,Year,Bellevue,WA,98004,325000,FY2025_Q4
I-200-25269-338890,Certified,,2025-11-05T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1221.00,Computer and Information Research Scientists,Y,460000,,Year,134139,Year,San Francisco,CA,94158,460000,FY2026_Q3
I-200-25272-342629,Certified,,2025-11-06T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Analytics Engineer),15-2051.01,Business Intelligence Analysts,Y,340000,,Year,194834,Year,San Francisco,CA,94158,340000,FY2026_Q3
I-200-25272-342936,Certified,,2025-11-06T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,161637,Year,San Francisco,CA,94158,210000,FY2026_Q3
I-200-25273-344488,Certified,,2025-11-07T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,27-1024.00,Graphic Designers,Y,310000,,Year,104541,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-25273-344498,Certified,,2025-11-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineer),17-2061.00,Computer Hardware Engineers,Y,460000,,Year,210642,Year,San Francisco,CA,94158,460000,FY2026_Q3
I-200-25308-373129,Certified,,2025-11-14T00:00:00,"OpenAI OpCo, LLC",Member of Go to Market Staff,15-1299.09,Information Technology Project Managers,Y,280000,,Year,158974,Year,New York,NY,10012,280000,FY2026_Q3
I-200-25308-373152,Certified,,2025-11-14T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,490000,,Year,169541,Year,New York,NY,10012,490000,FY2026_Q3
I-200-25310-384441,Certified,,2025-11-14T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineer),17-2061.00,Computer Hardware Engineers,Y,460000,,Year,210642,Year,San Francisco,CA,94158,460000,FY2026_Q3
I-200-25311-388301,Certified,,2025-11-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,15-2051.01,Business Intelligence Analysts,Y,270000,,Year,194834,Year,San Francisco,CA,94158,270000,FY2026_Q3
I-200-25311-390101,Certified,,2025-11-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,325000,,Year,196914,Year,Bellevue,WA,98004,325000,FY2026_Q3
I-200-25311-390143,Certified,,2025-11-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,255000,,Year,196914,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25314-392371,Certified,,2025-11-18T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,255000,,Year,196914,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25314-392830,Certified,,2025-11-18T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,149240,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25316-400380,Certified,,2025-11-19T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,15-1212.00,Information Security Analysts,Y,240000,,Year,194251,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-25316-400400,Certified,,2025-11-19T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1299.09,Information Technology Project Managers,Y,355000,,Year,114795,Year,San Francisco,CA,94158,355000,FY2026_Q3
I-200-25316-401073,Certified,,2025-11-19T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25322-417015,Certified,,2025-11-25T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,255000,,Year,196914,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25322-417050,Certified,,2025-11-25T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,149240,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25323-422138,Certified,,2025-11-26T00:00:00,"OpenAI OpCo, LLC",Member of Go to Market Staff (Customer Success),11-2022.00,Sales Managers,Y,165000,,Year,143978,Year,San Francisco,CA,94158,165000,FY2026_Q3
I-200-25324-423532,Certified,,2025-11-26T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (SWE),15-1252.00,Software Developers,Y,210000,,Year,149240,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25324-423535,Certified,,2025-11-26T00:00:00,"OpenAI OpCo, LLC",Member of Product Staff (Product Managment),15-1299.09,Information Technology Project Managers,Y,210000,,Year,167024,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25324-425302,Certified,,2025-11-28T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (SWE),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25325-429104,Certified,,2025-12-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff (Technical Program Managem,15-1299.09,Information Technology Project Managers,Y,285000,,Year,158974,Year,New York,NY,10012,285000,FY2026_Q3
I-200-25325-429345,Certified,,2025-12-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,310000,,Year,159016,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-25328-433878,Certified,,2025-12-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-25328-433936,Certified,,2025-12-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25328-433956,Certified,,2025-12-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,255000,,Year,196914,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25335-446675,Certified,,2025-12-08T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,380000,,Year,150654,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-25335-447663,Certified,,2025-12-08T00:00:00,"OpenAI OpCo, LLC","Systems R&D Engineer, Industrial Compute",15-1252.00,Software Developers,Y,325000,,Year,212202,Year,Bellevue,WA,98004,325000,FY2026_Q3
I-200-25335-447713,Certified,,2025-12-08T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,27-1024.00,Graphic Designers,Y,310000,,Year,83346,Year,New York,NY,10012,310000,FY2026_Q3
I-200-25336-452194,Certified,,2025-12-09T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,149240,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25337-452218,Certified,,2025-12-09T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,149240,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25337-452230,Certified,,2025-12-09T00:00:00,"OpenAI OpCo, LLC",Member of Strategy and Operations Staff,15-2031.00,Operations Research Analysts,Y,300000,,Year,90917,Year,Bellevue,WA,98004,300000,FY2026_Q3
I-200-25337-453130,Certified,,2025-12-10T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2199.08,Robotics Engineers,Y,310000,,Year,166566,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-25337-453139,Certified,,2025-12-10T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,149240,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25337-453853,Certified,,2025-12-10T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,149240,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25338-457262,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.09,Information Technology Project Managers,Y,187500,,Year,126818,Year,New York,NY,10012,187500,FY2026_Q3
I-200-25338-457272,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff (Product Designer),15-1255.00,Web and Digital Interface Designers,Y,310000,,Year,120598,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-25338-458500,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,210000,,Year,149240,Year,Bellevue,WA,98004,210000,FY2026_Q3
I-200-25338-458540,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,405000,,Year,149240,Year,Bellevue,WA,98004,405000,FY2026_Q3
I-200-25338-459194,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25338-459205,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,255000,,Year,194834,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25338-459420,Certified,,2025-12-11T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (AI Systems Engineer),15-1252.00,Software Developers,Y,250000,,Year,161637,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-25339-461199,Certified,,2025-12-12T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,149240,Year,Bellevue,WA,98004,255000,FY2026_Q3
I-200-25342-465455,Certified,,2025-12-15T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff (Business Platform Enterpr,15-1221.00,Computer and Information Research Scientists,Y,230400,,Year,136074,Year,Mooresville,NC,28115,230400,FY2026_Q3
I-200-25342-466606,Certified,,2025-12-15T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25343-467689,Certified,,2025-12-16T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,460000,,Year,175157,Year,San Francisco,CA,94158,460000,FY2026_Q3
I-200-25343-467696,Certified,,2025-12-16T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25343-467884,Certified,,2025-12-16T00:00:00,"OpenAI OpCo, LLC","Member of Technical Staff (Analytics Engineer, People Data)",15-2031.00,Operations Research Analysts,Y,220000,,Year,124509,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-25344-473786,Certified,,2025-12-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25344-473801,Certified,,2025-12-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (SOFTWARE ENGINEER),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25345-474859,Certified,,2025-12-18T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,555000,,Year,150654,Year,San Francisco,CA,94158,555000,FY2026_Q3
I-200-25346-479853,Certified,,2025-12-19T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25350-488896,Certified,,2025-12-23T00:00:00,"OpenAI OpCo, LLC","Member of Finance Staff (Construction PMO Lead, Design & Con",13-1082.00,Project Management Specialists,Y,260000,,Year,164715,Year,San Francisco,CA,94158,260000,FY2026_Q3
I-200-25351-491908,Certified,,2025-12-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,380000,,Year,150654,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-25352-495748,Certified,,2025-12-26T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,280000,,Year,185994,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-25352-495764,Certified,,2025-12-26T00:00:00,"OpenAI OpCo, LLC",Member of Support and Community Staff (User Safety & Risk Op,11-9199.02,Compliance Managers,Y,210000,,Year,206440,Year,San Francisco,CA,94158,210000,FY2026_Q3
I-200-25357-507018,Certified,,2026-01-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-1221.00,Computer and Information Research Scientists,Y,325000,,Year,209082,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-25357-507781,Certified,,2026-01-02T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Engineering),13-1082.00,Project Management Specialists,Y,280000,,Year,164715,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-25357-508458,Certified,,2026-01-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25364-517148,Certified,,2026-01-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,255000,,Year,187574,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-25364-517178,Certified,,2026-01-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,160805,Year,New York,NY,10012,325000,FY2026_Q3
I-200-25364-517317,Certified,,2026-01-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,405000,,Year,187574,Year,San Francisco,CA,94158,405000,FY2026_Q3
I-200-25364-517887,Certified,,2026-01-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems - AI System,15-1252.00,Software Developers,Y,250000,,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26002-529943,Certified,,2026-01-09T00:00:00,"OpenAI OpCo, LLC","Member of Finance Staff (Strategic Finance, Hardware R&D and",15-2031.00,Operations Research Analysts,Y,385000,,Year,130749,Year,Bellevue,WA,98004,385000,FY2026_Q3
I-200-26005-534475,Certified,,2026-01-12T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff (Product Designer),15-1255.00,Web and Digital Interface Designers,Y,245000,,Year,153691,Year,San Francisco,CA,94158,245000,FY2026_Q3
I-200-26005-534923,Certified,,2026-01-12T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-26006-537866,Certified,,2026-01-13T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.09,Information Technology Project Managers,Y,220000,,Year,185994,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26007-541816,Certified,,2026-01-14T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2071.00,Electrical Engineers,Y,380000,,Year,160930,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26007-542535,Certified,,2026-01-14T00:00:00,"OpenAI OpCo, LLC","Member of Marketing Staff (Product Marketing Manager, API)",11-2021.00,Marketing Managers,Y,190000,,Year,156707,Year,Bellevue,WA,98004,190000,FY2026_Q3
I-200-26009-549180,Certified,,2026-01-16T00:00:00,"OpenAI OpCo, LLC",Member of Communications Staff,11-2021.00,Marketing Managers,Y,145000,,Year,117374,Year,Bellevue,WA,98004,145000,FY2026_Q3
I-200-26012-552768,Certified,,2026-01-20T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,187574,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-26013-555975,Certified,,2026-01-21T00:00:00,"OpenAI OpCo, LLC",Member of Marketing Staff,13-1161.00,Market Research Analysts and Marketing Specialists,Y,315000,,Year,159328,Year,San Francisco,CA,94158,315000,FY2026_Q3
I-200-26014-559622,Certified,,2026-01-22T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,255000,,Year,187574,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-26015-563805,Certified,,2026-01-23T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26026-590421,Certified,,2026-02-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1252.00,Software Developers,Y,255000,,Year,161637,Year,San Francisco,CA,94158,255000,FY2026_Q3
I-200-26027-593801,Certified,,2026-02-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,325000,,Year,194834,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-26027-594698,Certified,,2026-02-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),17-2071.00,Electrical Engineers,Y,380000,,Year,160930,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26028-595921,Certified,,2026-02-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (AI Systems Engineer),15-1252.00,Software Developers,Y,170000,240000,Year,161637,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26028-595926,Certified,,2026-02-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (AI Systems Engineer),15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Franciso,CA,94158,250000,FY2026_Q3
I-200-26028-598292,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff (Business Platform Enterpr,15-1299.09,Information Technology Project Managers,Y,283200,,Year,185994,Year,San Francisco,CA,94158,283200,FY2026_Q3
I-200-26029-599581,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research Scientist),15-1221.00,Computer and Information Research Scientists,Y,178006,240000,Year,134139,Year,San Francisco,CA,94158,178006,FY2026_Q3
I-200-26029-599598,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research Scientist),15-1221.00,Computer and Information Research Scientists,Y,250000,460000,Year,171621,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26029-599620,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,170000,240000,Year,114795,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26029-599630,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26029-599650,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,170000,240000,Year,161637,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26029-599656,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26029-599662,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Engineer),15-2051.00,Data Scientists,Y,170000,240000,Year,133952,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26029-599671,Certified,,2026-02-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Engineer),15-2051.00,Data Scientists,Y,250000,460000,Year,164403,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26029-602255,Certified,,2026-02-05T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,405000,,Year,187574,Year,San Francisco,CA,94158,405000,FY2026_Q3
I-200-26030-608342,Certified,,2026-02-06T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-26033-612962,Certified,,2026-02-09T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff (Business Platform Enterpr,15-1299.09,Information Technology Project Managers,Y,283200,,Year,185994,Year,San Francisco,CA,94158,283200,FY2026_Q3
I-200-26034-616401,Certified,,2026-02-10T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,325000,,Year,164403,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-200-26034-617025,Certified,,2026-02-10T00:00:00,"OpenAI OpCo, LLC",Member of Product Staff (Product Management),15-1299.09,Information Technology Project Managers,Y,490000,,Year,150405,Year,San Francisco,CA,94158,490000,FY2026_Q3
I-200-26037-626136,Certified,,2026-02-13T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,310000,,Year,161637,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26040-629286,Certified,,2026-02-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,380000,,Year,187574,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26040-629307,Certified,,2026-02-17T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff (Business Platform Enterpr,15-1299.09,Information Technology Project Managers,Y,228000,,Year,150405,Year,San Francisco,CA,94158,228000,FY2026_Q3
